PJB ID,Document Body
PJB 1802,"<p>HIGHLANDER RESEARCH AND EDUCATION CENTER</p><p>1625 RIVERSIDE DRIVE, KNOXVILLE, TENNESSEE (37915)<br/>Phone:  615-523-4216</p><p>MYLES F. HORTON, <i>Pres.</i><br/>C. CONRAD BROWNE, <i>Ex. V. Pres.</i></p><p><i>Directors of Highlander-type Centers</i><br/>ESAU JENKINS<br/>F. R. ROWE<br/>AMZIE MOORE</p><p>May 20, 1968</p><p>Mr. Julian Bond<br/>162 Euharlee Street<br/>Atlanta, Georgia</p><p>Dear Julian:</p><p>The Highlander Center Board of Directors is happy to include you as one of its members. In order to make our phone conversations officials, would you please put your acceptance in a letter to the Board.</p><p>The Highlander Center Board meets once each year to review activities, to set policy and to suggest direction for the staff. In 1969 the dates will be April 19 - 20.</p><p>Sincerely,<br/>[signed] C Conrad Browne<br/>C. Conrad Browne</p><p>CCB/lk</p><p>Dear Conrad:</p><p>It is a great pleasure for me to accept appointment as a Board Member of Highlander Center.</p><p>I look forward to attending the next board meeting.</p><p>Sincerely,</p>                       <p>BOARD OF DIRECTORS</p><p>Dr. Charles G. Gomillion, Chairman<br/>Dr. Scott Bates, Vice Chairman<br/>Lewis Sinclair, Sec.-Treas.<br/>Walter Bishop<br/>Dr. B. R. Brazeal<br/>C. Conrad Browne<br/>Mrs. Septima P. Clark<br/>Alice Cobb</p><p>Howard Frazier<br/>Myles Horton<br/>Esau Jenkins<br/>Dr. Lewis Jones<br/>May Justus<br/>Dr. A. A. Liveright<br/>Alice Lynch<br/>Mrs. Inza McAdoo</p><p>Stewart Meacham<br/>Mrs. Kenneth Montgomery<br/>Rev. Robert C. Palmer<br/>Robert Parris<br/>Bernice Robinson<br/>Jordan Stokes III<br/>Rev. John B. Thompson<br/>Mrs. George Wolfe</p><p>HIGHLANDER SPONSORS</p><p>Professor James L. Adams<br/>Mr. Saul D. Alinsky<br/>Mr. Roger Baldwin<br/>Mr. William H. Baldwin<br/>Dr. Stringfellow Barr<br/>Dr. A. D. Beittel<br/>Dr. John C. Bennett<br/>Dr. Viola Bernard<br/>Mr. Algernon D. Black<br/>Dr. Herbert Blumer<br/>Kay Boyle<br/>Dr. Theodore Brameld<br/>Mr. Chester F. Carlson<br/>Mrs. St. Julien R. Childs<br/>Mrs. Gordon Clapp<br/>Mrs. Ethel Clyde<br/>Rev. &amp; Mrs. Gardiner M. Day<br/>Miss Babette Deutsch<br/>Professor Dan W. Dodson<br/>Mr. W. H. Ferry<br/>Mrs. Thomas Fleming<br/>Mr. Lloyd K. Garrison<br/>Mr. Maxwell Geismar<br/>Mrs. Harry M. Gershon<br/>Professor Charles O. Gregory<br/>George M. Guest, M.D.<br/>Mr. John H. Hammond, Jr.<br/>Professor Philip M. Hauser</p><p>Professor &amp; Mrs. J. M. Hayakawa<br/>Mr. Ralph Helstein<br/>Mrs. Lindsay Hoben<br/>Mr. Sidney Hollander<br/>Dr. Wesley A. Hotchkiss<br/>Mrs. Sophia Yarnall Jacobs<br/>Dr. Walter Johnson<br/>Dr. Abbott Kaplan<br/>Dr. Eugene M. Kayden<br/>Mrs. Helen Hall Kellogg<br/>Dr. Martin Luther King, Jr.<br/>Miss Freda Kirchway<br/>Mr. Carl Koch<br/>Mrs. Margaret Lamont<br/>Professor Robert E. Lane<br/>Rev. James Lawson, Jr.<br/>Dr. Max Lerner<br/>Dr. Herman Long<br/>Mr. Kirtley F. Mather<br/>Mr. Albert Mayer<br/>Mrs. Alexander Meiklejohn<br/>Mrs. Hugh J. Morgan<br/>Rev. Walter G. Muelder<br/>Mrs. Lewis Mumford<br/>Dr. Gardner Murphy<br/>Dr. Reinhold Niebuhr<br/>Mr. Seniel Ostrow<br/>Mrs. Rosa Parks<br/>Dr. Fred Patterson<br/>Mr. Clifford Phillips</p><p>Dr. Royce S. Pitkin<br/>Hon. Justine Wise Polier<br/>Mr. George D. Pratt, Jr.<br/>Mr. A. Philip Randolph<br/>Mr. Robert Rau<br/>Mr. Jackie Robinson<br/>Rev. James H. Robinson<br/>Rev. Roger L. Shinn<br/>Miss Hilda Smith<br/>Mr. William Stix<br/>Dr. Harold Taylor<br/>Dr. Everett Tilson<br/>Dr. John R. Tunis<br/>Mr. Ralph W. Tyler<br/>Mr. Gerhard Van Arkel<br/>Miss Olive O. Van Horn<br/>Dr. William Van Til<br/>Miss Mary Heaton Vorse<br/>Dr. Colston E. Warne<br/>Dr. Goodwin Watson<br/>Rabbi Jacob J. Weinstein<br/>Mrs. Louis S. Weiss<br/>Asha Devi Aryanayakan, India<br/>Oscar Guermonprez, The Netherlands<br/>Mr. Kwa O. Hagan, China<br/>Mr. Frank W. Jessup, Great Britain<br/>Dr. J. R. Kidd, Canada</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1459,"<p>NATIONAL SOCIAL WELFARE ASSEMBLY INC.<br/>345 EAST 46 STREET<br/>NEW YORK, NEW YORK  10017<br/>MUrray Hill 7-8300</p><p>WILLIAM H. BULKELEY  <i>President</i><br/>WINSLOW CARLTON  <i>Chairman Board of Directors</i><br/>C. F. McNEIL  <i>Director</i></p><p>November 13, 1967</p><p>Honorable Julian Bond<br/>Representative<br/>136th District<br/>Georgia House of Representatives<br/>823 Drummond Street, S.W.<br/>Atlanta, Georgia</p><p>Dear Mr. Bond:</p><p>I would like to take this opportunity to thank you for accepting our invitation to participate in the Southern Regional Field Staff Conference meeting, which is being held at the Dinkler Plaza Hotel in Atlanta, Georgia.</p><p>You will find a copy of the program enclosed. Please note that your presentation is scheduled for 9:00 A.M., Friday, December 8, 1967.</p><p>The advanced registration for the conference indicates that we will have representation from most of the national organizations with regional representatives in the southern states.</p><p>Thank you again for your cooperation.</p><p>Sincerely yours,<br/>[signed] Chester H. Jones<br/>Chester H. Jones<br/>Consultant</p><p>CHJ/gs<br/>Enclosure</p>                       <p>(AIR MAIL)</p><p>Dear Mr. Jones:</p><p>I must not have realized when I agreed to speak at your conference that I will be out of Atlanta for all of the week ending December 8th. I had thought my presentation would be on the 9th. I hope my lateness will not hinder you too much in find- a replacement, <strike>although i realize that i sho</strike> and it is only a prolonged absence that has kept me from answering you before now.</p><p>Sincerely,</p><p>AFFILIATE ORGANIZATIONS</p><p>AFL-CIO Department of Community Services<br/>Agency for International Development<br/>American Camping Association<br/>American Council for Nationalities Service<br/>American Foundation for the Blind<br/>American Hearing Society<br/>American Jewish Committee<br/>American National Red Cross<br/>American Social Health Association<br/>Association of the Junior Leagues of America<br/>Big Brothers of America<br/>Board of Hospitals and Homes of The Methodist Church<br/>Boy Scouts of<br/>Boys' Clubs of America<br/>Bureau of Employment Security, U.S. Department of Labor<br/>Bureau of Family Services, Welfare Administration, Department of Health, Education, and Welfare<br/>Bureau of Labor Standards, U.S. Department of Labor<br/>Bureau of Labor Statistics, U.S. Department of Labor of Prisons, U. S. Department of Justice<br/>Camp Fire Girls<br/>Child Study Association of America<br/>Child Welfare League of America<br/>Children's Bureau, Welfare Administration, Department of Health, Education, and Welfare<br/>Council of Jewish Federations and Welfare Funds<br/>Department of Christian Social Relations, Executive Council of the Episcopal Church<br/>Department of Social Welfare -- Lutheran Church -- Missouri Synod<br/>Division of Welfare, National Lutheran Council<br/>Family Service Association of America<br/>Federal Extension Service, U.S. Department of Agriculture<br/>Florence Crittenton Association of America<br/>Girl Scouts of the U.S.A.<br/>Girls Clubs of America<br/>Goodwill Industries of America<br/>International Social Service, American Branch<br/>National Association for Mental Health<br/>National Association for Retarded Children<br/>National Association of Social Workers<br/>National Catholic Community Service</p><p>National Committee on Employment of Youth of the National Child Labor Committee<br/>National Conference of Catholic Charities<br/>National Council of Jewish Women<br/>National Council of Negro Women<br/>National Council of the Churches of Christ in the U.S.A.<br/>National Council of the Young Men's Christian Associations of the U.S.A.<br/>National Council on Alcoholism<br/>National Council on Crime and Delinquency<br/>National Council on the Aging<br/>National Federation of Settlements and Neighborhood Centers<br/>National Jewish Welfare Board<br/>National League for Nursing<br/>National Legal Aid and Defender Association<br/>National Presbyterian Health and Welfare Association<br/>National Public Relations Council of Health and Welfare Services<br/>National Recreation and Park Association<br/>National Society for the Prevention of Blindness<br/>National Travelers Aid Association<br/>National Tuberculosis Association<br/>National Urban League<br/>Office of International Economic and Social Affairs, Department of State<br/>Public Health Service, Department of Health, Education, and Welfare<br/>Public Housing Administration, Housing and Home Finance Agency<br/>Social Security Administration, Department of Health, Education, and Welfare<br/>The Salvation Army<br/>The Volunteers of America<br/>United Community Funds and Councils of America, Inc.<br/>United Hias Service<br/>United Seamen's Service<br/>United Service Organizations<br/>United States Committee for UNICEF<br/>Veterans Administration<br/>Vocational Rehabilitation Administration, Department of Health, Education, and Welfare<br/>Young Women's Christian Association of the U.S.A.<br/>Youth Department, National Catholic Welfare Conference</p><p>ASSOCIATE GROUPS</p><p>Council on Social Work Education<br/>National Health Council<br/>National Association of Statewide Health and Welfare Conference and Planning Organizations<br/>National Council on Agricultural Life and Labor<br/>Social Work Vocational Bureau<br/>U.S Committee of the International Conference of Social Work, Inc.</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1908,"<p>July 18, 1968</p><p>Honorable Julian Bond<br/>162 Eurahlee Street, S. W.<br/>Atlanta, Georgia 30314</p><p>Dear Julian:</p><p>It was mighty nice to learn that you will continue next year as a member of the House of Representatives. Congratulations!</p><p>I believe you'll be interested in the enclosed lists of General Assembly members who are unopposed or who are not candidates for re-election. Forty-one per cent of the House's 1969 membership will be constituted by those of you who don't have opposition in the 1968 elections.</p><p>I look forward to working with you next year.</p><p>Cordially yours,<br/>[signed] Clint Sweazea<br/>Clint G. Sweazea<br/>Manager - Community Affairs</p><p>CGS/rp<br/>Encl.</p><p>Dear Mr. Sweazea:</p><p>I just wanted to drop a quick reply to y<strike>[illegible]</strike>our note of last week and congratulate you and Delta on your fine new facilities at the airport. I fly in and out of Atlanta two or three times some weeks, and it is a pleasure to come into the new Delta section.</p><p>Sincerely,</p><p>[The following is the marginal content of the letterhead.]<br/>DELTA AIR LINES, INC.<br/>ATLANTA AIRPORT<br/>ATLANTA, GEORGIA 30320</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Sarah Ahmad  emtranscribes</p>"
PJB 1620,"<p>San Diego State College<br/>San Diego, California 92115<br/>February 21, 1968</p><p>Mr. Julian Bond<br/>Representative<br/>Atlanta,<br/>Georgia</p><p>Dear Mr. Bond:</p><p>The Planning Committee of the San Diego State College symposium on ""The Campaign, 1968"" was disappointed to read your letter of February 1, indicating that conflicts in your schedule preclude your participation in the symposium.</p><p>Should there be any change in your plans, please let us know. The schedule remains relatively open at this juncture, and, in any case, is subject to change between now and April 22. Assuming, however, that there is no change in your plans, the committee hopes that arrangements can be made for your participation in another series at some other mutually convenient time.</p><p>Sincerely yours,</p><p>David H. Johns<br/>Assistant Professor<br/>Department of Political Science</p><p>DHJ:vp</p><p>Dear Dr Johns:</p><p>I am sorry that I can't attend your symposium. My trips to California in the past have been enjoyable. I wish I could make it, but I am overextended at present.<br/></p><p>Thanks to FromThePage transcription contributors: Carlos Perez Jannyp emtranscribes</p>"
PJB 1817,"<p>YOUNG DEMOCRATS OF ""OLE MISS""</p><p>1318 Willow Avenue<br/>Louisville, Kentucky  40204<br/>June 3, 1968</p><p>The Honorable Julian Bond<br/>House of Representatives of Georgia<br/>Atlanta, Georgia</p><p>Dear Representative Bond:</p><p>On behalf of the Young Democrats' Club at the University of Mississippi I would like to extend to you an invitation to speak to the campus this fall.</p><p>The Young Democrats at ""Ole Miss"" have a distinguished record of accomplishment in attracting noted speakers to the campus. In recent years we have sponsored such speakers as Robert Kennedy, Hazel Brannon Smith, Hodding Carter, III, Representative Clark of the Mississippi House, and many others.</p><p>I had the special honor of hearing you speak here in Louisville last year. Your wit, humor, and skillful knowledge concerning public affairs made a lasting impression on me, and I'm sure it would have a tremendous effect on the student body of the University of Mississippi. Also, your experience as a founder of the Student Non-violent Coordinating</p><p>[circled written note]:  see back</p>                       <p>Page 2, June 3, 1968</p><p>Committee would draw special interest from the newly formed Black Student Union on campus.</p><p>So, the Young Democrats hope that you will find time out of your busy schedule to come here and address the campus on any topic you feel fitting. We would like to have you come any time from late September through December. We need to know the specific date most suitable to you so that we may have time to submit your name as a speaker for approval to the Board of Trustees and the Chancellor.</p><p>Right now the club at ""Ole Miss"" is at a new low ebb in the financial department. However, I assure you that we will raise enough money to pay for your expenses to come speak to us.</p><p>With assurance of your co-operation, I am</p><p>Greatfully yours,<br/>[signed] David Lee Molpus<br/>David Lee Molpus, Vice-President<br/>YOUNG DEMOCRATS' CLUB AT THE UNIVERSITY OF MISSISSIPPI</p><p>dlm</p><p>P.S.</p><p>Please address all correspondence to me at my Louisville address until September 18. After that time my address will be Box 3896, University, Mississippi. Thank you.</p>                       <p>Dear ...........:</p><p><strike>It is</strike></p><p>Thank you very much for your kind invitation. Actually, I hate to make engagements that far in advance.</p><p>Could I give you a general acceptance, and ask you to contact me in late August about a specific date? If that won't do, write me back immediately and we can try to be more specific.</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1433,"<p>208 North Hall<br/>Dartmouth College<br/>Hanover, New Hampshire, 03755<br/>November, 8 1967</p><p>The Honorable Julian Bond,<br/>Georgia State Legislature,<br/>Atlanta, Georgia,</p><p>Dear Mr. Bond:</p><p>The Hopkins Center for the Performing Arts and the Afro-American Society of Dartmouth College will be holding a ""Blakc Arts Festival"" during the week January 8-15. It will include such things as the presentation of a play by Leroy Jones and a jazz concert.</p><p>The Festival will coincide with a Black Power Focus with Floyd McKissick giving the keynote address.</p><p>We hope you would be interested in participating in the Arts Festival, giving a talk on a topic of your choice relevant to the Afro-American culture. The best time for your talk would be Tuesday, January 11, but that will depend upon your schedule.</p><p>As for financial arrangements, we are operating on a limited budget, but will of course take care of any expenses you might incur during your trip to Dartmouth. Also, we are willing to pay an honorarium, the amount which we could discuss later.</p><p>We sincerely hope you will be able to take part in our Festival, and look forward to your reply.</p><p>Sincerely yours,<br/>David W. Williams '68<br/>Black Arts Festival<br/>DWW:nb</p>                       <p>Dear Mr. Williams:</p><p>Many thanks for your kind letter.</p><p>I am sorry but I must decline your invitation. The dates you've mentioned fall during the first week of Georgia's 1968 legislative session - a period when I must be in Atlanta.</p><p>At any rate, I hope that your Festival will be a success.</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Privacylover</p>"
PJB 1379,"<p>[The following is the content of the top letterhead:]</p><p>NJEA REVIEW</p><p>Editor MARVIN R. REED</p><p>Associate Editor  NORMAN GOLDMAN</p><p>Contributing Editors  DONALD S ROSSER   CURTIS G. WEEDEN</p><p>October 18, 1967</p><p>Honorable Julian Bond</p><p>House of Representatives</p><p>Atlanta, Georgia</p><p>Dear Mr. Bond:</p><p>Yours appears to be one of the important addresses being presented during the November 9-11 NJEA Convention in Atlantic City.</p><p>We may want to promote it in our radio, TV, press, and magazine programs. We certainly want at least one copy -- preferably several -- on file in the convention press room.</p><p>Would you please send me one or more copies of your text as far in advance of the convention as possible?</p><p>Sincerely yours,</p><p>[signed] Donald S. Rosser</p><p>Donald S. Rosser</p><p>Associate Director for Press Relations</p><p>DSR/cb</p><p>Dear Mr. Rosser:</p><p>I'll get you a copy of my speech as soon as I get one myself - I'm still writing it.</p><p>Sincerely,</p><p>[The following is the content of the bottom letterhead:]</p><p>Official Publication of New Jersey Education Association   180 W. State St., Trenton, N. J. 08608  Telephone: (609) 599-4561</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Princess1</p>"
PJB 1464,"<p>ANDREWS UNIVERSITY<br/>Andrews, Michigan 49104<br/>November 21, 1967</p><p>Georgia State Legislature<br/>Atlanta, Georgia</p><p>Dear Mr. Bond:</p><p>A few weeks ago I had the privilege of hearing you speak on the topic, ""The Future of Black Power."" at Notre Dame University. Such a presentation, I thought, to be very appropiate as a keynote address during Negro History Week (February 11-18) on our campus. As student coordinator of this commerative week, I extend to you an invitation to speak at our college February 15 at 9:30 am.o</p><p>Andrews University, owned and operated by the General Conference of Seventh-Day Adventist, is composed of a theological seminary, graduate and undergraduate divisions. Though our student body is only 2500, sixty-three countries are represented in that population.</p><p>Approximately 1000 students attend the weekly assemblies on Thursday mornings. We'd appreciate having you available for a question and answer session in the early afternoon, possibly to be broadcasted locally from our Student Center.</p><p>Plese let me know immediately as to the probability of this appointment and any other arrangements (transportation etc.) that should be discussed.</p><p>Sincerely yours,</p><p>Donna Young<br/>Student Coordinator<br/>of<br/>Negro History Week</p>                       <p>Dear Miss Young:</p><p>Forgive me for not answering your letter sooner.</p><p>I am sorry but the date you've mentioned falls on a week date when I must be in the legislature here.</p><p>I hope you will call upon me at some future date.</p><p>Sincerely</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Jannyp emtranscribes MaryV</p>"
PJB 1634,"<p>[The following is the top content of the letterhead:]</p><p><i>Maryville College</i></p><p>OFFICE OF THE STUDENT GOVERNMENT</p><p>[image:] Seal of Maryville College.  Text on the outer circle reads: COLLEGII MARIAVILLENSIS SIGILLUM IN TENNESSEENSI.  Inside the circle: images of feather pens, paper and books.</p><p><i>Maryville, Tennessee</i></p><p>Box 2224</p><p>College Station</p><p>Maryville, Tennessee</p><p>February 27, 1968</p><p>Mr. Julian Bond</p><p>Georgia State Legislature</p><p>Atlanta, Georgia</p><p>Dear Mr. Bond:</p><p>Increasingly aware of the crucial nature of the coming year as a potential turning point in American history, the Student Government of Maryville College is in the process of arranging ways to dislodge our white middle-class student body from its traditional position of normal student apathy.</p><p>It occured to me that you are in a position to give us a degree of perspective which we are sadly lacking.  I am writing primarily to ask if you would be interested in speaking to our student body in a Convocation sometime between now and the last of May.  The time for such a presentation is somewhat flexible.  We would be interested in hearing what-ever you think is of greatest significance to students in this age of uncertainty.</p><p>If you can help us in this effort, I would appreciate hearing from you.  If you are unable to participate yourself, I would welcome any alternative suggestions.</p><p>Sincerely,</p><p>[Signed:] Doug Gamble</p><p>Doug Gamble</p><p>President</p><p>Maryville College</p><p>Student Government</p>                       <p>Dear -----:</p><p>I would be glad to come to Maryville.</p><p>Can you suggest a date?  The closest to the end of May would be best for me.</p><p>Sincerely,<br/></p><p>Thanks to FromThePage transcription contributors: Bev D. Severian Gardi Carlos Perez</p>"
PJB 1411,"<p><span class=""depth3"" depth=""3"" title=""NCNP"">NCNP</span><br/><span class=""depth3"" depth=""3"" title=""NATIONAL CONFERENCE FOR NEW POLITICS"">NATIONAL CONFERENCE FOR NEW POLITICS</span><br/>===250 W. 57 ST., SUITE 1528, NEW YORK, N.Y. 10019, (212) 265-5626</p><p>[Left hand margin]<br/><span class=""depth3"" depth=""3"" title=""JULIAN BOND"">JULIAN BOND</span><br/><span class=""depth3"" depth=""3"" title=""SIMON CASADY"">SIMON CASADY</span><br/><span class=""depth3"" depth=""3"" title=""Co-Chairmen"">Co-Chairmen</span></p><p>[Right hand margin]<br/><span class=""depth3"" depth=""3"" title=""WILLIAM F. PEPPER"">WILLIAM F. PEPPER</span><br/><span class=""depth3"" depth=""3"" title=""Executive Director"">Executive Director</span></p><p>November 3, 1967</p><p>Dear Bond:</p><p>Just a short personal note to tell you that we all miss you here and look forward to your coming to visit.</p><p>Saw you on TV (Huntley &amp; Brinkley). Brilliant!!!</p><p>All well here here except for the extreme paranoia on my part at all times!</p><p>Ddi you see you ""comic"" article in the West Side News? I always knew you'd be famous.</p><p>Gotta go now and raise some money. See you soon.</p><p>Love,<br/>[signed] Elaine<br/>Elaine Solow</p><p>Dear Elaine:<br/>Thanks for the note. How are you all doing? I've been in the hospital for a few days - nothing very serious.</p><p>I'm not sure when I'll be up there again.</p><p>But, keep the fatih, don't give up the shop and all that.</p><p>Sincerely,</p><p>PS: How is the comic book going? Any interest? Let me know. </p><p>Thanks to FromThePage transcription contributors: Princess1 Carlos Perez Sarah Ahmad</p>"
PJB 1331,"<p>PROGRESSIVE CLUB<br/>805 1/2 Wright Street<br/>Thomasville, Georgia</p><p>Honorable Julian Bond,<br/>State Representative<br/>Atlanta, Georgia</p><p>Dear Sir:</p><p>We would like to have you come to Thomasville, Georgia and speak to the negro citizens during the month of October, 1967. We would prefer a monday night date if Possible.</p><p>Also let us know what financial arrangements will be acceptable to you.</p><p>Very truly yours,</p><p>Progressive Club<br/>Elijah Hill, Jr. President</p><p>EH/ah</p><p>Dear Mr. Hill:</p><p><strike>The only Monday evening I have open in October is October 16.</strike></p><p><strike>I would be glad to come to Thomasville on that date for an evening talk. How long does it take to drive from Atlanta to Thomasville?</strike></p><p><strike>My only financial requirement would be enough money to pay for the gas I would use driving there and back, since I don't believe in charging for talks within easy driving distance of Atlanta. If Thomasville was in Alaska, then you would have to encourage me a little bit.</strike></p><p><strike>I hope that date meets your approval. I will expect to hear from you shortly.</strike></p><p>Sincerely,</p><p>[The following is the marginal content of the letterhead.]<br/>OFFICERS<br/>Elijah Hill, Jr. President<br/>Frank Bowdry Vice-President<br/>Mrs. Mae Rene Hopkins  Secretary<br/>Miss Wilma Jean Elzy Asst. Secretary<br/>Oris Bryant Treasurer<br/>Moses Gross Young People and Comm. Chrm.</p><p>BOARD OF DIRECTORS:<br/>David Allen<br/>Rev. A. J. Atkinson<br/>Rev. Earl Daniels<br/>Mrs. Arleatha Dunbar<br/>Joseph Hankins<br/>Benjamin Hatcher<br/>Andrew Hill<br/>Willie Hopkins<br/>Smith Ivery<br/>Lonnie Jackson<br/>Mrs. Beulah Lewis<br/>H. J. Martin<br/>Mrs. Virginia Mays<br/>Mrs. Ruth C. McCaskill<br/>Theo McKeever<br/>Miss Dorothy Monroe<br/>Forrest Monroe<br/>Jerry Monroe<br/>W. A. Morris<br/>Rev. I. J. Mullins<br/>Jackson Sterling<br/>Hiram Thompson<br/>Miss Dessie Lee Williams<br/>Rev. R. L. Woodruff </p><p>Thanks to FromThePage transcription contributors: Carlos Perez Princess1 Jannyp</p>"
PJB 2040,"<p>[image:]  Blue colored seal. Inner circle:  Gold, outlined images of nine men and women (four men standing, five women seated). Gold colored text under the images reads:  JUBILEE SINGERS.  Outer circle:  FISK UNIVERSITY, NASHVILLE, TENN. Two stars, one on each side of seal. INCORPORATED, AUG. 24, 1867.</p><p>The Board of Trustees and the Faculty <br/>of <br/>Fisk University <br/>request the honor of your presence <br/>at the Inauguration of <br/>James Raymond Lawson <br/>as the eighth President of the University <br/>Sunday afternoon, the <u>sixth of October</u>  [written note] <sup>No- Brunswich Me.</sup><br/>Nineteen hundred and sixty-eight <br/>at three o'clock <br/>Fisk University Campus <br/>Seventeenth Avenue and Meharry Boulevard <br/>Nashville, Tennessee</p><p>The favor of a reply is requested<br/></p><p>Thanks to FromThePage transcription contributors: TeeTwoThree Carlos Perez</p>"
PJB 1924,"<p>Geo. L. Smith II                         House of Representatives          332 State Caoitol<br/>Speaker                                              Atlanta, Georgia                      Atlanta, Georgia 30334<br/>204 Mitchell Building<br/>Swainsboro, Georgia 30401</p><p>September 16, 1968</p><p>Dear Julian,</p><p>Congratulations on being unopposed for re-election to the House of Representatives.</p><p>I look forward to our continued good working relationship in the House.</p><p>If I can be of assistance to you, please let me know.</p><p>Cordially yours,</p><p>Geo. L. Smith II</p><p>Honorable Julian Bond<br/>Representative, District 111<br/>162 Eurahlee Street,  S. W.<br/>Atlanta, Georgia  30314</p><p>Inner circle: [image:] Three pillars supporting an arch, underneath which stands a soldier with musket and bayonet. The text on the arch reads: CONSTITUTION, while the banners wrapped around the pillars read, left to right: WISDOM, JUSTICE, MODERATION. Outer circle: STATE OF GEORGIA 1776</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Doreen</p>"
PJB 1618,"<p>February 19, 1968</p><p>The Honorable Julian Bond</p><p>Representative, District 136</p><p>162 Eurahlee Street, S.W.</p><p>Atlanta, Georgia 30314</p><p>Dear J.B.:</p><p>I have your letter of February 12, 1968. Thanks for the copy of the speech. It's great, except the parts that raise hell with the Party for past injus-tices.</p><p>I will discuss with you the other suggestion mentioned in Atlanta this week. I will be at the Dinkler Plaza Hotel on Wednesday night.</p><p>Sincerely,</p><p>[signed] George Booker</p><p>George Booker</p><p>Assistant Deputy Chairman</p><p>Registration and Organization</p><p>GB:mma</p><p>[The following is the marginal content of the letterhead.]</p><p>[at top:]</p><p>[image:] Donkey with blue letters, DNC, below.</p><p>THE DEMOCRATIC NATIONAL COMMITTEE</p><p>[at bottom:]</p><p>2600 VIRGINIA AVENUE N.W., WASHINGTON, D.C. 20037 202/333-8750</p><p>[image:] seal with illegible text; the number 17 is on either side of the seal.</p>                       <p>Dear George:</p><p>I'm sorry we weren't able to get together this past weekend. I didn't get back to town until Sunday afternoon and then didn't get myself in any kind of shape until Monday.</p><p>How were the meetings? What happened at both the Democratic and S.R.C. gatherings?</p><p>Fill me in. Have your cute little secretary come into your office and dictate a 4 or 5 page report.</p><p>When will you be back this way to stay?</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Carlos Perez emtranscribes</p>"
PJB 1423,"<p>[Top letterhead features the seal of the Georgia State Chamber of Commerce: the words GEORGIA STATE CHAMBER OF COMMERCE in blue around an image of the state of Georgia with words ""GEORGIA STATE"" above a banner with words ""CHAMBER OF COMMERCE"" set above a globe.]</p><p>October 25, 1967</p><p>Dear Representative Bond:</p><p>In checking our list of Legislators who have indicated they will attend a Pre-Legislative Forum meeting, we find that we have not heard from you.</p><p>In order that we might complete plans for these meetings, will you, at your earliest convenience, indicate on the enclosed self-addressed postal card whether we may expect you to join your fellow Legislators at one of the 14 meet-ings scheduled for next month, November 9-17.</p><p>Best regards,</p><p>[signature:] Glenn</p><p>Glenn Anthony, Manager Governmental Department</p><p>Enclosures </p>                       <p>Dear Mr. Anthony:</p><p>Thank you foryour reminder of the Chamber's Pre-Legislative Forums.</p><p>Unfortunately, I will be away from Atlanta during the meeting you have scheduled for November 10.</p><p>Sincerely, </p><p>Thanks to FromThePage transcription contributors: Carlos Perez jennaw$</p>"
